id,date,time,agency,subagency,location,purpose,notes
135940,7/8/2020,10:00 AM,EducationWest Virginia Board of Education,,"Capitol Building 6, Room 353 1900 Kanawha Boulevard, East Charleston, West Virginia ","The West Virginia Board of Education will meet to conduct routine/necessary business. The agenda for this meeting will be posted at https://wvde.us/state-board-of-education/agendas/ at least three business days prior to the meeting. A live audio stream of the meeting will be available at http://wvde.state.wv.us/boe/live.html.In accordance with current guidelines  and best practices recommended by federal and state health officials, only required staff will be permitted in the meeting room. Instructions regarding the delegations portion of the agenda will be published in the agenda.",
135941,7/8/2020,10:00 AM,WV Jobs Investment Trust BoardWV Jobs Investment Trust Board,,"1012 Kanawha Boulevard, East, 5th Floor Charleston, WV 25301 Teleconference Meeting",Regular/Quarterly Board of Directors Meeting,
135993,7/8/2020,10:30 AM,WV Municipal Home Rule BoardWV Municipal Home Rule Board,,VIA CONFERENCE CALL ONLY - NO IN PERSON MEETING WILL BE HELD Participant call in instructions: Dial (563) 9992090 Access code: 844313,Regular quarterly business meeting.,
135991,7/8/2020,3:00 PM,"Tourism Office, West Virginia", Film Credit Development Committee,"West Virginia Tourism Office Building 3, Suite 100 1900 Kanawha Boulevard, East Charleston, WV  25305",Regular Meeting,
135861,7/9/2020,10:00 AM,WV Insurance Commission, Rates and Forms,Comments are accepted ,"NOTICE OF PUBLIC HEARING ON A MEDICAL MALPRACTICE RATE FILING                                                        The Doctors CompanyPURSUANT TO WEST VIRGINIA CODE § 33-20B-4(d), a comment period has been established during which any interested person may submit written comments on the following proposed Medical Malpractice filing: INSUREDS AFFECTED:Physicians & Surgeons PROPOSED RATE CHANGE:10.0%The companies have 79 insureds in West Virginia. The comment period will end on July 11, 2020 at 4:30 p.m.Only written comments will be accepted, our mailing address is:                                                                 John MooneyRates & Forms DivisionWest Virginia Insurance CommissionP. O. Box 50540Charleston, WV 25305-0540John.Mooney@wv.Gov",
135995,7/9/2020,1:00 PM,Indigent Defense CommissionPublic Defender Services,,"Virtually by Zoom with Host being Public Defender Services, Suite 301, One Players Club Drive, Charleston, WV 25311. Contact Dana.F.Eddy@wv.gov for link.",To comply with the mandate of quarterly meetings set forth in W. Va. Code 29-21-3b(c); To report on agency operations during COVID-19; To identify criminal justice issues arising out of judicial emergency; To discuss agency policy initiatives; To form working groups on designated initiatives; and To receive reports from agency's divisions.,
136005,7/9/2020,4:00 PM,West Virginia University Board of Governors, Audit Committee Meeting,Teleconference: Dial 888-394-8197; Code: 916691,"1. Call to Order; 2. Approval of minutes from February 27, 2020 regular meeting; 3. Retroactive approval of the execution by J. Thomas Jones, as BOG Audit Committee Chairman, of the February 24, 2020 Dixon Hughes Goodman LLP engagement letter addressed to J. Thomas Jones, Chairman of the Audit Committee, West Virginia University, and Rob Alsop, Executive Director, West Virginia University Research Corporation, for services provided for West Virginia University Research Corporation employee benefit plans, for the year ended December 31, 2019 in connection with their annual reporting obligation under the Employee Retirement Income Security Act of 1974 (ERISA); 4. Retroactive approval of the execution by J. Thomas Jones, as BOG Audit Committee Chairman, of the June 1, 2020 CliftonLarsonAllen engagement letter addressed to the WVU Audit Committee and Management, West Virginia University, for agreed-upon procedures for West Virginia University and West Virginia University Research Corporation for the six-month period ending December 31, 2020; 5. Retroactive approval of the execution by J. Thomas Jones, as BOG Audit Committee Chairman, of the June 1, 2020 CliftonLarsonAllen engagement letter addressed to the West Virginia University Board of Governors, West Virginia University, and for audit services for West Virginia University for the year ended June 30, 2020; 6. Report by the VP and Chief Financial Officer; 7. Potential Executive Session under authority in West Virginia Code Sections 6-9A-4(b)(9) and (b)(12) for: a. Report by the General Counsel, b. Report by the Director of Internal Audit, and c. Discussion of FY2021 Proposed Project Plan - Rise from Executive Session; 8. Formal approval of Internal Audit FY2021 Proposed Project Plan Discussed in Executive Session; 9. Other Business; and 10. AdjournmentOther items may become apparent or need attention and may be added to the business agenda of the meeting; attention is called to the fact that the agenda of the meeting will be available three days in advance by calling 304-293-2562 or at the website: http://bog.wvu.edu/ - items of interest may be added to the agenda up to 48 hours prior to the date of meeting.",
135981,7/9/2020,7:00 PM,Doddridge County Solid Waste Authority,,"DCSWA Office 1117 Rt #18N West Union, WV 26456",Monthly Meeting,
135937,7/10/2020,8:30 AM,"Accountancy, WV Board of", Complaint Committee,Via teleconference Contact the Board at (304) 558-3557 for more information,"Committee members will review current complaints and consider the Committee's recommendation to the full board at the Friday, July 17, 2020 meeting",
135997,7/11/2020,9:30 AM,"Medicine, Board of ", Physician Assistant Committee,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions. ","The general purpose of this meeting is to discuss and transact regular business of the West Virginia Board of Medicine, which includes licensure of physician assistants.",
135998,7/11/2020,10:00 AM,"Medicine, Board of ", Licensure Committee,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions.","The general purpose of this meeting is to discuss and transact regular business of the West Virginia Board of Medicine, which includes licensure of medical doctors and podiatric physicians.",
136001,7/12/2020,10:00 AM,"Medicine, Board of ", Legislative Committee,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions. ","The general purpose of this meeting is to discuss and transact business of the West Virginia Board of Medicine, which includes legislative issues of the Board.",
135999,7/12/2020,10:30 AM,"Medicine, Board of ", Executive/Management Committee,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions. ",The general purpose of this meeting is to discuss and transact regular business of the West Virginia Board of Medicine.,
136000,7/12/2020,12:30 PM,"Medicine, Board of ", Complaint Committee,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions. ","The general purpose of this meeting is to discuss and transact business of the West Virginia Board of Medicine, including initiation of complaints and disciplinary action relating to medical doctors, podiatric physicians, and physician assistants.",
136002,7/13/2020,9:00 AM,"Medicine, Board of ", Board Meeting,"The Board office remains closed to the public. Public meetings scheduled in July 2020 will primarily be held via virtual platform. If you wish to attend, please contact the Boards Executive Director at Mark.A.Spangler@wv.gov for instructions","The general purpose of this meeting is to discuss and transact regular business of the West Virginia Board of Medicine, which includes licensure of medical doctors, podiatric physicians, and physician assistants and discipline of medical doctors, podiatric physicians, and physician assistants. ",
134572,7/14/2020,12:00 AM,Wheeling-Ohio County Board of HealthWheeling-Ohio County Health Department,,City County Building 1st Floor,Regular Board of Health Meeting,
135915,7/14/2020,10:30 AM,State Conservation CommitteeWest Virginia Conservation Agency,,"Gus R. Douglass Agricultural Center at Guthrie, Charleston, WV","Summer Quarterly Meeting-Agenda Items: Previous Meeting Minutes, Conservation District Actions, SCC Standing Committee Reports, Continuing and New Business, Informational Updates, Conservation Partnership Reports, SCC Member Reports, Delegation, Public Comment ",
135798,7/14/2020,12:00 PM,Board of Funeral Service Examiners,,"179 Summers Street Suite 319 Charleston, WV 25301","To conduct regular board business to include but not limited to review complaints, financial reports, legislative updates, approve licenses, etc.",
135884,7/14/2020,1:00 PM,Rural Rehabilitation Loan CommitteeWV Department of Agriculture,,This meeting will be conducted via TEAMS Conference call information: Telephone number: (304)306-8651 Conference ID: 124 619 097,To conduct regular business of the WVDA Rural Rehabilitation Loan Committee,
135965,7/14/2020,1:00 PM,West Virginia Consolidated Public Retirement Board, Investment Policy Review Committee,"4101 MacCorkle Avenue, SE Charleston, WV 25304",To conduct regular business.,
134859,7/14/2020,2:00 PM,West Virginia Consolidated Public Retirement Board, Disability Review Committee,"4101 MacCorkle Avenue, SE Charleston, WV 25304",To conduct regular business.,
135964,7/14/2020,3:00 PM,West Virginia Consolidated Public Retirement Board, Accounting & Investment Committee,"4101 MacCorkle Avenue, SE Charleston, WV 25304",To conduct regular business.,
135021,7/15/2020,9:30 AM,West Virginia Center for NursingWest Virginia Center for Nursing,,WVHEPC offices; 9th floor conference room,Bi-Monthly Board of Directors meeting,
