id,title,year,datetime,building,address,outcome
#20-03150,ASSIST AGENCY,2020,2020-10-25 12:00:00,WVU Area 5 (loop) ,"39.637152, -79.953937",Closed - Resolved
#20-03149,FIRE ALARM,2020,2020-10-25 13:06:00,,"650 SPRUCE ST, MORGANTOWN, WV 26501",Closed - Resolved
#20-03148,LARCENY FROM A VEHICLE,2020,2020-10-25 09:09:00,WVU Bicentennial House,"1535 MILEGROUND RD, MORGANTOWN, WV 26501",Forward to Investigations
#20-03147,DRUG INCIDENT,2020,2020-10-25 04:58:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Clear by Citation
#20-03146,ABCC VIOLATION,2020,2020-10-25 02:58:00,WVU OAKLAND HALL-WEST,"438 OAKLAND ST, MORGANTOWN, WV 26501",Clear by Warning
#20-03143,ABCC VIOLATION,2020,2020-10-25 01:48:00,,"NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Citation
#20-03142,ANIMAL COMPLAINT,2020,2020-10-25 00:05:00,WVU STADIUM,"3 ERRETT RODGERS DR, MORGANTOWN, WV 26501",Closed - Resolved
#20-03141,DESTRUCTION OF PROPERTY,2020,2020-10-25 00:21:00,ALPHA SIGMA PHI FRATERNITY,"200 BELMAR AVE, MORGANTOWN, WV 26501",Inactive
#20-03140,BRANDISHING,2020,2020-10-24 23:30:00,ALPHA GAMMA RHO FRATERENITY,"201 BELMAR AVE, MORGANTOWN, WV 26501",Inactive
#20-03139,"TRAFFIC STOP, 1054",2020,2020-10-24 21:22:00,,"PRICE ST / PROSPECT ST, MORGANTOWN, WV 26501",Clear by Warning
#20-03137,DESTRUCTION OF PROPERTY,2020,2020-10-24 15:45:00,WVU Area 32 (Boreman Hall) ,"39.633474, -79.952554, MORGANTOWN",Closed - Charges Filed
#20-03136,"TRAFFIC STOP, 1054",2020,2020-10-24 14:05:00,,"UNIVERSITY AVE / FALLING RUN RD, MORGANTOWN, WV 26501",Clear by Citation
#20-03135,"TRAFFIC STOP, 1054",2020,2020-10-24 11:08:00,,"UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#20-03134,DESTRUCTION OF PROPERTY,2020,2020-10-24 03:58:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Inactive
#20-03133,LOUD PARTY,2020,2020-10-23 23:44:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Unfounded
#20-03132,PARTY/GATHERING,2020,2020-10-24 00:01:00,,"263 GRANT AVE UNIT 1, MORGANTOWN, WV 26501",Closed - Resolved
#20-03131,DISTURBANCE,2020,2020-10-24 00:55:00,,"BELMAR AVE / WAVERLY ST, MORGANTOWN, WV 26501",Inactive
#20-03129,K9 DRUG SEARCH,2020,2020-10-24 00:17:00,,MM 159 INTERSTATE 79,Closed - Resolved
#20-03128,ABCC VIOLATION,2020,2020-10-23 23:55:00,,"GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#20-03127,DESTRUCTION OF PROPERTY,2020,2020-10-23 23:52:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Inactive
#20-03126,LOUD PARTY,2020,2020-10-23 22:22:00,WVU UNIVERSITY PARK APARTMENTS - WEST,"442 OAKLAND ST, MORGANTOWN, WV 26501",Clear by Citation
#20-03125,DRUG INCIDENT,2020,2020-10-23 19:59:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Pending Arrest
#20-03124,ABCC VIOLATION,2020,2020-10-23 22:05:00,WVU MOUNTAINLAIR,"1550 UNIVERSITY AVE, MORGANTOWN, WV",Clear by Citation
#20-03123,DRUG INCIDENT,2020,2020-10-23 21:33:00,WVU HONORS HALL,"250 SECOND ST, MORGANTOWN, WV",Unfounded
#20-03121,FIRE ALARM,2020,2020-10-23 17:43:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Closed - Resolved
#20-03120,LARCENY FROM A VEHICLE,2020,2020-10-18 21:30:00,WVU LAW SCHOOL,"1 LAW CENTER DR, MORGANTOWN, WV 26501",Inactive
#20-03119,SUSPICIOUS PERSON,2020,2020-10-18 01:41:00,WVU STALNAKER HALL,"691 NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#20-03118,WELFARE CHECK,2020,2020-10-23 15:29:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#20-03117,TALK WITH OFFICER,2020,2020-10-22 16:44:00,TKE FRATERNITY(OLD),"692 NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Exception - Victim Refused to Cooperate
#20-03116,ALARM CONDITION,2020,2020-10-23 15:12:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Inactive
#20-03114,"TRAFFIC STOP, 1054",2020,2020-10-23 03:03:00,,"FALLING RUN RD / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#20-03113,TALK WITH OFFICER,2020,2020-10-23 00:30:00,,"NORTH SPRUCE ST, MORGANTOWN, WV 26501",Closed - Resolved
#20-03112,"TRAFFIC STOP, 1054",2020,2020-10-23 00:11:00,,"UNIVERSITY AVE / OAKLAND ST, MORGANTOWN, WV 26501",Clear by Warning
#20-03065,TALK WITH OFFICER,2020,2020-10-19 07:30:00,WVU MOUNTAINLAIR,"1550 UNIVERSITY AVE, MORGANTOWN, WV",Closed - Resolved
#20-03063,DRUG INCIDENT,2020,2020-10-18 20:15:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#20-03157,FIRE ALARM,2020,2020-10-26 22:10:00,WVU BOREMAN RFL GARAGE,"617 NORTH SPRUCE ST, MORGANTOWN, WV 26501",Closed - Resolved
#20-03156,"PETIT LARCENY, STPL",2020,2020-10-26 21:16:00,WVU ENGINEERING SCIENCES BLDG,"395 EVANSDALE DR, MORGANTOWN, WV",Under Investigation
#20-03145,ABCC VIOLATION,2020,2020-10-25 02:29:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#20-03144,DESTRUCTION OF PROPERTY,2020,2020-10-25 03:46:00,WVU OAKLAND HALL-WEST,"438 OAKLAND ST, MORGANTOWN, WV 26501",Forward to Investigations
#20-03138,"TRAFFIC STOP, 1054",2020,2020-10-24 19:42:00,,"UNIVERSITY AVE / CAMPUS DR, MORGANTOWN, WV 26501",Clear by Citation
#20-03122,SUICIDE THREAT,2020,2020-10-23 18:17:00,WVU BOREMAN SOUTH,"600 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#20-03169,HAZING,2020,2020-10-27 21:21:00,,"152 THIRD ST, MORGANTOWN, WV 26501",Under Investigation
#20-03168,HIT AND RUN,2020,2020-10-27 20:13:00,WVU MOUNTAINLAIR PARKING GARAGE,"109 PROSPECT ST, MORGANTOWN, WV",Closed - Lack of leads
#20-03166,"TRAFFIC STOP, 1054",2020,2020-10-27 17:07:00,,"UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#20-03165,ALARM CONDITION,2020,2020-10-27 16:38:00,WVU ART MUSEUM OF WVU,"2 FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#20-03164,ALARM CONDITION,2020,2020-10-27 15:12:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#20-03163,VEHICLE ACCIDENT,2020,2020-10-27 14:40:00,,UNIVERSITY AVE / FALLING RUN RD,Clear by Warning
#20-03161,DRUG INCIDENT,2020,2020-10-27 12:42:00,WVU HONORS HALL,"250 SECOND ST, MORGANTOWN, WV",Unfounded
#20-03158,TALK WITH OFFICER,2020,2020-10-27 00:08:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#20-03155,DRUG INCIDENT,2020,2020-10-26 20:52:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#20-03115,TRESPASSING,2020,2020-10-23 12:46:00,WVU EVANSDALE CROSSING,"62 MORRILL WAY, MORGANTOWN, WV",Clear by Warning
#20-03101,DRUG INCIDENT,2020,2020-10-22 12:59:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Clear by Warning
#20-03180,WARRANT SERVICE,2020,2020-10-28 23:06:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Clear by Arrest
#20-03178,FIRE ALARM,2020,2020-10-28 18:47:00,,WVU OAKLAND HALL-EAST,Report only
#20-03177,DRUG INCIDENT,2020,2020-10-28 17:50:00,WVU LYON TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Unfounded
#20-03176,FIRE ALARM,2020,2020-10-28 14:34:00,WVU MILAN PUSKAR CENTER,"1 ERRETT RODGERS DR, MORGANTOWN, WV",Unfounded
#20-03175,ASSIST EMS POLICE,2020,2020-10-28 12:23:00,WVU ERICKSON ALUMNI CENTER,"1 ALUMNI DR, MORGANTOWN, WV",Closed - Resolved
#20-03174,FIRE ALARM,2020,2020-10-28 11:56:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#20-03173,ASSIST EMS POLICE,2020,2020-10-28 10:21:00,WVU DENTAL CARE,"451 SUNCREST TOWN CENTRE DR, MORGANTOWN, WV",Closed - Resolved
#20-03170,ABCC VIOLATION,2020,2020-10-28 05:47:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Clear by Warning
#20-03159,DESTRUCTION OF PROPERTY,2020,2020-10-23 22:00:00,WVU BOREMAN SOUTH,"600 NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Arrest
#20-03154,"TRAFFIC STOP, 1054",2020,2020-10-25 20:05:00,,"UNIVERSITY AVE / FALLING RUN RD, MORGANTOWN, WV 26501",Clear by Warning
#20-03151,DRUG INCIDENT,2020,2020-10-25 15:59:00,WVU UNIVERSITY PARK APARTMENTS - EAST,"480 OAKLAND ST, MORGANTOWN, WV 26501",Unfounded
#PS20-01220,K9 DETAIL,2020,2020-10-29 23:45:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01219,ASSIST EMS POLICE,2020,2020-10-29 23:08:00,PSC DAVIS HALL,"30 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01218,ASSIST POLICE POLICE,2020,2020-10-29 20:14:00,,"Meth Lab Tech response
","12 North Main Street, Keyser, WV 26726"
#PS20-01217,UNSECURE BUILDING,2020,2020-10-29 18:05:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01215,K9 DETAIL,2020,2020-10-28 22:30:00,PSC MARY F. SHIPPER LIBRARY,"55 LIBRARY LOOP, KEYSER, WV 26726",Closed - Resolved
#PS20-01214,POSSESSION OF A CONTROLLED SUBSTANCE,2020,2020-10-28 20:43:00,PSC A-5 PARKING AREA,"39.439537, -78.987038",Clear by Citation
#PS20-01213,ODOR INVESTIGATION,2020,2020-10-28 20:13:00,"K-9 used
",PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726"
#PS20-01210,ASSIST POLICE POLICE,2020,2020-10-27 10:30:00,,"PSC W.PIEDMONT STREET, KEYSER, WV 26726",Closed - Resolved
#PS20-01207,DRUG INCIDENT,2020,2020-10-12 21:15:00,PSC MEMORIAL HALL,"190 CAMPUS DR, KEYSER, WV 26726",Clear by Citation
#PS20-01206,DRUG INCIDENT,2020,2020-10-11 22:32:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Clear by Citation
#PS20-01205,ODOR INVESTIGATION,2020,2020-10-26 12:32:00,,"PSC UNIVERSITY PLACE Room 246, Keyser, WV 26726",Closed - Resolved
#PS20-01203,DOMESTIC DISPUTE,2020,2020-10-26 00:45:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01200,K9 DETAIL,2020,2020-10-24 23:00:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01199,"TRAFFIC STOP, 1054",2020,2020-10-24 22:10:00,,"PSC Arnold Street, Keyser, WV 26726",Clear by Warning
#PS20-01197,SUSPICIOUS EVENT,2020,2020-10-24 05:00:00,PSC REYNOLDS HALL,"145 CAMPUS DR, KEYSER, WV 26726",Clear by Warning
#PS20-01196,K9 DETAIL,2020,2020-10-23 23:30:00,,"Mineral County Technical Center, Keyser, WV 26726",Closed - Resolved
#PS20-01195,UNSECURE BUILDING,2020,2020-10-23 18:45:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01193,"TRAFFIC STOP, 1054",2020,2020-10-23 00:29:00,,"PSC - State Street, Keyser, WV 26726",Clear by Warning
#PS20-01192,K9 DETAIL,2020,2020-10-22 23:00:00,PSC ACADEMY HALL,"135 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01191,SUICIDE THREAT,2020,2020-10-22 20:55:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01190,ASSIST PERSON POLICE,2020,2020-10-22 18:30:00,PSC CHURCH MCKEE ARTS CENTER,"121 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01189,UNSECURE BUILDING,2020,2020-10-22 18:00:00,PSC FACILITIES AND MAINTENANCE,"102 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01184,ODOR INVESTIGATION,2020,2020-10-19 17:36:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01183,ALARM CONDITION,2020,2020-10-19 14:02:00,PSC STUDENT UNION,"180 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01182,ALARM CONDITION,2020,2020-10-19 07:11:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Unresolved
#PS20-01181,K9 DETAIL,2020,2020-10-19 04:00:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01180,ASSIST POLICE POLICE,2020,2020-10-18 20:00:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01178,K9 DETAIL,2020,2020-10-18 00:30:00,PSC REC CENTER,"400 KELLEY DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01177,ODOR INVESTIGATION,2020,2020-10-17 22:08:00,"K-9 used
",PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726"
#PS20-01176,BUILDING UNLOCK,2020,2020-10-17 18:40:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01175,INFORMATION REPORT,2020,2020-10-17 18:05:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01173,K9 DETAIL,2020,2020-10-16 23:00:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01172,UNSECURE BUILDING,2020,2020-10-16 20:00:00,PSC FIELD HOUSE,"44 CATAMOUNT DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01170,UNLOCK VEHICLE,2020,2020-10-16 12:40:00,,"PSC Campus Drive, Keyser, WV 26726",Closed - Resolved
#PS20-01168,ALARM CONDITION,2020,2020-10-16 04:55:00,PSC MARY F. SHIPPER LIBRARY,"55 LIBRARY LOOP, KEYSER, WV 26726",Forward to Other Agency
#PS20-01167,K9 DETAIL,2020,2020-10-16 01:00:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01166,TRAFFIC PROBLEM,2020,2020-10-15 23:20:00,,"PSC - Fort Avenue and Campus Drive, Keyser, WV 26726",Clear by Warning
#PS20-01165,ALARM CONDITION,2020,2020-10-15 19:59:00,PSC REYNOLDS HALL,"145 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01164,BOLO,2020,2020-10-15 19:50:00,,"Potomac State College, Keyser, WV 26726",Closed - Resolved
#PS20-01163,INFORMATION REPORT,2020,2020-10-15 18:30:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Unresolved
#PS20-01162,UNSECURE BUILDING,2020,2020-10-15 18:05:00,PSC FIELD HOUSE,"44 CATAMOUNT DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01161,ALARM CONDITION,2020,2020-10-15 01:30:00,PSC MARY F. SHIPPER LIBRARY,"55 LIBRARY LOOP, KEYSER, WV 26726",Closed - Unresolved
#PS20-01159,"MOTORIST ASSIST, S20",2020,2020-10-15 15:30:00,,"PSC Campus Drive, Keyser, WV 26726",Closed - Resolved
#PS20-01158,SUICIDE ATTEMPT,2020,2020-10-15 15:10:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01156,LOUD NOISE,2020,2020-10-15 00:40:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01155,K9 DETAIL,2020,2020-10-14 19:15:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01153,K9 DETAIL,2020,2020-10-13 22:45:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01152,UNSECURE BUILDING,2020,2020-10-13 21:00:00,PSC DAVIS HALL,"30 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01150,INFORMATION REPORT,2020,2020-10-13 10:15:00,,"PSC MAINTENANCE, KEYSER, WV 26726",Closed - Resolved
#PS20-01148,ALARM CONDITION,2020,2020-10-12 13:43:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01147,ALARM CONDITION,2020,2020-10-12 12:05:00,PSC STUDENT UNION,"180 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01145,SUICIDE THREAT,2020,2020-10-12 01:20:00,PSC REYNOLDS HALL,"145 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01143,K9 DETAIL,2020,2020-10-10 23:00:00,PSC FACILITIES AND MAINTENANCE,"102 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01142,INFORMATION REPORT,2020,2020-10-10 19:35:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01141,UNSECURE BUILDING,2020,2020-10-10 18:05:00,PSC DAVIS CONFERENCE CENTER,"30 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01139,ALARM CONDITION,2020,2020-10-09 11:45:00,PSC REYNOLDS HALL,"145 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01138,ASSIST POLICE POLICE,2020,2020-10-09 10:45:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01137,AREA PATROL,2020,2020-10-09 09:00:00,,"PSC, KEYSER, WV 26726",Closed - Resolved
#PS20-01135,ABCC VIOLATION,2020,2020-10-09 03:40:00,PSC FRIEND HALL,"165 CAMPUS DR, KEYSER, WV 26726",Clear by Citation
#PS20-01134,K9 DETAIL,2020,2020-10-08 22:45:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01133,ASSIST POLICE POLICE,2020,2020-10-08 20:25:00,,"S. Main Street and Fort Avenue, Keyser, WV 26726",Closed - Resolved
#PS20-01131,UNSECURE BUILDING,2020,2020-10-08 17:55:00,PSC FACILITIES AND MAINTENANCE,"102 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01127,ALARM CONDITION,2020,2020-10-06 14:30:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01126,AREA PATROL,2020,2020-10-06 09:00:00,,"PSC, KEYSER, WV 26726",Closed - Resolved
#PS20-01123,OVERDOSE,2020,2020-10-05 22:35:00,PSC MEMORIAL HALL,"190 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01122,UNLOCK VEHICLE,2020,2020-10-05 13:15:00,,"PSC Campus Drive, Keyser, WV 26726",Closed - Resolved
#PS20-01120,ASSAULT,2020,2020-10-04 13:23:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Cleared by Exception - Prosecution Declined
#PS20-01118,WELFARE CHECK,2020,2020-10-03 16:33:00,PSC CATAMOUNT PLACE,"167 S MINERAL ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01116,ADMIN DETAIL POLICE,2020,2020-10-03 03:55:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01115,K9 DETAIL,2020,2020-10-03 02:50:00,PSC CHURCH MCKEE ARTS CENTER,"121 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01114,DISORDERLY CONDUCT,2020,2020-10-03 00:45:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01113,ADMIN DETAIL POLICE,2020,2020-10-02 23:45:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01112,UNSECURE BUILDING,2020,2020-10-02 18:00:00,PSC FACILITIES AND MAINTENANCE,"102 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01109,SPECIAL DETAIL POLICE,2020,2020-10-02 10:35:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01108,ASSIST POLICE POLICE,2020,2020-10-02 10:30:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01107,AREA PATROL,2020,2020-10-02 09:00:00,,"PSC, KEYSER, WV 26726",Closed - Resolved
#PS20-01104,POSSESSION OF A CONTROLLED SUBSTANCE,2020,2020-10-02 01:21:00,,"K-9 used
","PSC A Street, Keyser, WV 26726"
#PS20-01103,K9 DETAIL,2020,2020-10-02 00:40:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01102,ASSIST POLICE POLICE,2020,2020-10-01 23:56:00,,"S. Mineral Street, Keyser, WV 26726",Closed - Resolved
#PS20-01101,UNSECURE BUILDING,2020,2020-10-01 20:45:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01099,"TRAFFIC STOP, 1054",2020,2020-10-01 04:55:00,,"PSC S. Mineral Street, Keyser, WV 26726",Clear by Warning
#PS20-01098,K9 DETAIL,2020,2020-10-01 00:00:00,PSC STAYMAN FIELD,"39.438876, -78.986920",Closed - Resolved
#PS20-01097,UNSECURE BUILDING,2020,2020-09-30 20:30:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01095,ODOR INVESTIGATION,2020,2020-09-30 18:53:00,"K-9 used
",PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726"
#PS20-01094,ASSIST POLICE POLICE,2020,2020-09-30 13:45:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01093,PANIC ALARM,2020,2020-09-30 10:18:00,PSC KELLEY ARMORY ,"400 KELLEY DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01092,AREA PATROL,2020,2020-09-30 09:00:00,,"PSC, KEYSER, WV 26726",Closed - Resolved
#PS20-01089,911 OPEN LINE,2020,2020-09-29 18:01:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01086,ODOR INVESTIGATION,2020,2020-09-28 12:50:00,,"University Place Room 270, KEYSER, WV 26726",Closed - Resolved
#PS20-01085,HIT AND RUN,2020,2020-09-28 11:52:00,PSC C-3 PARKING AREA,"39.439710, -78.983333",Closed - Resolved
#PS20-01083,ODOR INVESTIGATION,2020,2020-09-28 01:00:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01080,ROAD HAZARD,2020,2020-09-27 01:30:00,,"PSC Green Mountain Road, keyser, WV 26726",Closed - Resolved
#PS20-01079,K9 DETAIL,2020,2020-09-27 00:40:00,PSC FACILITIES AND MAINTENANCE,"102 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01078,BOLO,2020,2020-09-26 21:00:00,,"Potomac State College, Keyser 26726",Closed - Resolved
#PS20-01077,SUSPICIOUS VEHICLE,2020,2020-09-26 20:00:00,PSC A-3 PARKING AREA,"39.438606, -78.985600",Closed - Resolved
#PS20-01075,K9 DETAIL,2020,2020-09-25 22:30:00,PSC FIELD HOUSE,"44 CATAMOUNT DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01074,UNSECURE BUILDING,2020,2020-09-25 20:45:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01073,"TRAFFIC STOP, 1054",2020,2020-09-25 18:01:00,,"PSC Arnold Street, Keyser, WV 26726",Clear by Citation
#PS20-01071,FIRE ALARM,2020,2020-09-25 13:00:00,PSC REYNOLDS HALL,"145 CAMPUS DR, KEYSER, WV 26726",Closed - Resolved
#PS20-01069,SEXUAL ASSAULT,2020,2020-09-21 00:00:00,PSC FRIEND HALL,"165 CAMPUS DR, KEYSER, WV 26726",Under Investigation
#PS20-01068,ALARM CONDITION,2020,2020-09-25 03:00:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Forward to Other Agency
#PS20-01067,LOUD NOISE,2020,2020-09-25 00:57:00,PSC UNIVERSITY PLACE,"20 ARNOLD ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01066,K9 DETAIL,2020,2020-09-24 22:30:00,PSC SCIENCE HALL,"101 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01065,SUSPICIOUS VEHICLE,2020,2020-09-24 22:20:00,PSC C-4  PARKING AREA,"39.439784, -78.982571",Closed - Resolved
#PS20-01064,UNSECURE BUILDING,2020,2020-09-24 22:00:00,PSC LOUGH GYMNASIUM,"175 STATE ST, KEYSER, WV 26726",Closed - Resolved
#PS20-01062,K9 DETAIL,2020,2020-09-23 15:45:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01061,"TRAFFIC STOP, 1054",2020,2020-09-23 15:35:00,,"PSC - STATE STREET, KEYSER, WV 26726",Clear by Warning
#PS20-01059,ASSIST POLICE POLICE,2020,2020-09-23 16:10:00,PSC UNIVERSITY POLICE,"171 FORT AVE, KEYSER, WV 26726",Closed - Resolved
#PS20-01058,"TRAFFIC STOP, 1054",2020,2020-09-23 14:45:00,,"PSC State Street, Keyser, WV 26726",Clear by Warning
#PS20-01057,INFORMATION REPORT,2020,2020-09-23 11:00:00,,"Potomac State College, Keyser, WV 26726",Closed - Resolved
#PS20-01056,PARKING ENFORCEMENT,2020,2020-09-23 09:30:00,,"POTOMAC STATE COLLEGE, KEYSER, WV 26726",Closed - Resolved
#PS20-01055,AREA PATROL,2020,2020-09-23 08:50:00,,"Potomac State College, Keyser, WV 26726",Closed - Resolved
